256 
5.937500000000e-01 7.812500000000e-01 
5.937500000000e-01 8.437500000000e-01 
5.937500000000e-01 9.062500000000e-01 
5.937500000000e-01 9.687500000000e-01 
6.562500000000e-01 3.125000000000e-02 
6.562500000000e-01 9.375000000000e-02 
6.562500000000e-01 1.562500000000e-01 
6.562500000000e-01 2.187500000000e-01 
6.562500000000e-01 2.812500000000e-01 
6.562500000000e-01 3.437500000000e-01 
6.562500000000e-01 4.062500000000e-01 
6.562500000000e-01 4.687500000000e-01 
6.562500000000e-01 5.312500000000e-01 
6.562500000000e-01 5.937500000000e-01 
6.562500000000e-01 6.562500000000e-01 
6.562500000000e-01 7.187500000000e-01 
6.562500000000e-01 7.812500000000e-01 
6.562500000000e-01 8.437500000000e-01 
6.562500000000e-01 9.062500000000e-01 
6.562500000000e-01 9.687500000000e-01 
7.187500000000e-01 3.125000000000e-02 
7.187500000000e-01 9.375000000000e-02 
7.187500000000e-01 1.562500000000e-01 
7.187500000000e-01 2.187500000000e-01 
7.187500000000e-01 2.812500000000e-01 
7.187500000000e-01 3.437500000000e-01 
7.187500000000e-01 4.062500000000e-01 
7.187500000000e-01 4.687500000000e-01 
7.187500000000e-01 5.312500000000e-01 
7.187500000000e-01 5.937500000000e-01 
7.187500000000e-01 6.562500000000e-01 
7.187500000000e-01 7.187500000000e-01 
7.187500000000e-01 7.812500000000e-01 
7.187500000000e-01 8.437500000000e-01 
7.187500000000e-01 9.062500000000e-01 
7.187500000000e-01 9.687500000000e-01 
7.812500000000e-01 3.125000000000e-02 
7.812500000000e-01 9.375000000000e-02 
7.812500000000e-01 1.562500000000e-01 
7.812500000000e-01 2.187500000000e-01 
7.812500000000e-01 2.812500000000e-01 
7.812500000000e-01 3.437500000000e-01 
7.812500000000e-01 4.062500000000e-01 
7.812500000000e-01 4.687500000000e-01 
7.812500000000e-01 5.312500000000e-01 
7.812500000000e-01 5.937500000000e-01 
7.812500000000e-01 6.562500000000e-01 
7.812500000000e-01 7.187500000000e-01 
7.812500000000e-01 7.812500000000e-01 
7.812500000000e-01 8.437500000000e-01 
7.812500000000e-01 9.062500000000e-01 
7.812500000000e-01 9.687500000000e-01 
8.437500000000e-01 3.125000000000e-02 
8.437500000000e-01 9.375000000000e-02 
8.437500000000e-01 1.562500000000e-01 
8.437500000000e-01 2.187500000000e-01 
8.437500000000e-01 2.812500000000e-01 
8.437500000000e-01 3.437500000000e-01 
8.437500000000e-01 4.062500000000e-01 
8.437500000000e-01 4.687500000000e-01 
8.437500000000e-01 5.312500000000e-01 
8.437500000000e-01 5.937500000000e-01 
8.437500000000e-01 6.562500000000e-01 
8.437500000000e-01 7.187500000000e-01 
8.437500000000e-01 7.812500000000e-01 
8.437500000000e-01 8.437500000000e-01 
8.437500000000e-01 9.062500000000e-01 
8.437500000000e-01 9.687500000000e-01 
9.062500000000e-01 3.125000000000e-02 
9.062500000000e-01 9.375000000000e-02 
9.062500000000e-01 1.562500000000e-01 
9.062500000000e-01 2.187500000000e-01 
9.062500000000e-01 2.812500000000e-01 
9.062500000000e-01 3.437500000000e-01 
9.062500000000e-01 4.062500000000e-01 
9.062500000000e-01 4.687500000000e-01 
9.062500000000e-01 5.312500000000e-01 
9.062500000000e-01 5.937500000000e-01 
9.062500000000e-01 6.562500000000e-01 
9.062500000000e-01 7.187500000000e-01 
9.062500000000e-01 7.812500000000e-01 
9.062500000000e-01 8.437500000000e-01 
9.062500000000e-01 9.062500000000e-01 
9.062500000000e-01 9.687500000000e-01 
9.687500000000e-01 3.125000000000e-02 
9.687500000000e-01 9.375000000000e-02 
9.687500000000e-01 1.562500000000e-01 
9.687500000000e-01 2.187500000000e-01 
9.687500000000e-01 2.812500000000e-01 
9.687500000000e-01 3.437500000000e-01 
9.687500000000e-01 4.062500000000e-01 
9.687500000000e-01 4.687500000000e-01 
9.687500000000e-01 5.312500000000e-01 
9.687500000000e-01 5.937500000000e-01 
9.687500000000e-01 6.562500000000e-01 
9.687500000000e-01 7.187500000000e-01 
9.687500000000e-01 7.812500000000e-01 
9.687500000000e-01 8.437500000000e-01 
9.687500000000e-01 9.062500000000e-01 
9.687500000000e-01 9.687500000000e-01 
1 2 1 
2 3 2 
3 4 3 
4 5 4 
5 6 5 
6 7 6 
7 8 7 
8 9 8 
9 10 9 
10 11 10 
11 12 11 
12 13 12 
13 14 13 
14 15 14 
15 16 15 
1 17 16 
2 18 17 
3 19 18 
4 20 19 
5 21 20 
6 22 21 
7 23 22 
8 24 23 
9 25 24 
10 26 25 
11 27 26 
12 28 27 
13 29 28 
14 30 29 
15 31 30 
16 32 31 
17 18 32 
18 19 33 
19 20 34 
20 21 35 
21 22 36 
22 23 37 
23 24 38 
24 25 39 
25 26 40 
26 27 41 
27 28 42 
28 29 43 
29 30 44 
30 31 45 
31 32 46 
17 33 47 
18 34 48 
19 35 49 
20 36 50 
21 37 51 
22 38 52 
23 39 53 
24 40 54 
25 41 55 
26 42 56 
27 43 57 
28 44 58 
29 45 59 
30 46 60 
31 47 61 
32 48 62 
33 34 63 
34 35 64 
35 36 65 
36 37 66 
37 38 67 
38 39 68 
39 40 69 
40 41 70 
41 42 71 
42 43 72 
43 44 73 
44 45 74 
45 46 75 
46 47 76 
47 48 77 
33 49 78 
34 50 79 
35 51 80 
36 52 81 
37 53 82 
38 54 83 
39 55 84 
40 56 85 
41 57 86 
42 58 87 
43 59 88 
44 60 89 
45 61 90 
46 62 91 
47 63 92 
48 64 93 
49 50 94 
50 51 95 
51 52 96 
52 53 97 
53 54 98 
54 55 99 
55 56 100 
56 57 101 
57 58 102 
58 59 103 
59 60 104 
60 61 105 
61 62 106 
62 63 107 
63 64 108 
49 65 109 
50 66 110 
51 67 111 
52 68 112 
53 69 113 
54 70 114 
55 71 115 
56 72 116 
57 73 117 
58 74 118 
59 75 119 
60 76 120 
61 77 121 
62 78 122 
63 79 123 
64 80 124 
65 66 125 
66 67 126 
67 68 127 
68 69 128 
69 70 129 
70 71 130 
71 72 131 
72 73 132 
73 74 133 
74 75 134 
75 76 135 
76 77 136 
77 78 137 
78 79 138 
79 80 139 
65 81 140 
66 82 141 
67 83 142 
68 84 143 
69 85 144 
70 86 145 
71 87 146 
72 88 147 
73 89 148 
74 90 149 
75 91 150 
76 92 151 
77 93 152 
78 94 153 
79 95 154 
80 96 155 
81 82 156 
82 83 157 
83 84 158 
84 85 159 
85 86 160 
86 87 161 
87 88 162 
88 89 163 
89 90 164 
90 91 165 
91 92 166 
92 93 167 
93 94 168 
94 95 169 
95 96 170 
81 97 171 
82 98 172 
83 99 173 
84 100 174 
85 101 175 
86 102 176 
87 103 177 
88 104 178 
89 105 179 
90 106 180 
91 107 181 
92 108 182 
93 109 183 
94 110 184 
95 111 185 
96 112 186 
97 98 187 
98 99 188 
99 100 189 
100 101 190 
101 102 191 
102 103 192 
103 104 193 
104 105 194 
105 106 195 
106 107 196 
107 108 197 
108 109 198 
109 110 199 
110 111 200 
111 112 201 
97 113 202 
98 114 203 
99 115 204 
100 116 205 
101 117 206 
102 118 207 
103 119 208 
104 120 209 
105 121 210 
106 122 211 
107 123 212 
108 124 213 
109 125 214 
110 126 215 
111 127 216 
112 128 217 
113 114 218 
114 115 219 
115 116 220 
116 117 221 
117 118 222 
118 119 223 
119 120 224 
120 121 225 
121 122 226 
122 123 227 
123 124 228 
124 125 229 
125 126 230 
126 127 231 
127 128 232 
113 129 233 
114 130 234 
115 131 235 
116 132 236 
117 133 237 
118 134 238 
119 135 239 
120 136 240 
121 137 241 
122 138 242 
123 139 243 
124 140 244 
125 141 245 
126 142 246 
127 143 247 
128 144 248 
129 130 249 
130 131 250 
131 132 251 
132 133 252 
133 134 253 
134 135 254 
135 136 255 
136 137 256 
137 138 257 
138 139 258 
139 140 259 
140 141 260 
141 142 261 
142 143 262 
143 144 263 
129 145 264 
130 146 265 
131 147 266 
132 148 267 
133 149 268 
134 150 269 
135 151 270 
136 152 271 
137 153 272 
138 154 273 
139 155 274 
140 156 275 
141 157 276 
142 158 277 
143 159 278 
144 160 279 
145 146 280 
146 147 281 
147 148 282 
148 149 283 
149 150 284 
150 151 285 
151 152 286 
152 153 287 
153 154 288 
154 155 289 
155 156 290 
156 157 291 
157 158 292 
158 159 293 
159 160 294 
145 161 295 
146 162 296 
147 163 297 
148 164 298 
149 165 299 
150 166 300 
151 167 301 
152 168 302 
153 169 303 
154 170 304 
155 171 305 
156 172 306 
157 173 307 
158 174 308 
159 175 309 
160 176 310 
161 162 311 
162 163 312 
163 164 313 
164 165 314 
165 166 315 
166 167 316 
167 168 317 
168 169 318 
169 170 319 
170 171 320 
171 172 321 
172 173 322 
173 174 323 
174 175 324 
175 176 325 
161 177 326 
162 178 327 
163 179 328 
164 180 329 
165 181 330 
166 182 331 
167 183 332 
168 184 333 
169 185 334 
170 186 335 
171 187 336 
172 188 337 
173 189 338 
174 190 339 
175 191 340 
176 192 341 
177 178 342 
178 179 343 
179 180 344 
180 181 345 
181 182 346 
182 183 347 
183 184 348 
184 185 349 
185 186 350 
186 187 351 
187 188 352 
188 189 353 
189 190 354 
190 191 355 
191 192 356 
177 193 357 
178 194 358 
179 195 359 
180 196 360 
181 197 361 
182 198 362 
183 199 363 
184 200 364 
185 201 365 
186 202 366 
187 203 367 
188 204 368 
189 205 369 
190 206 370 
191 207 371 
192 208 372 
193 194 373 
194 195 374 
195 196 375 
196 197 376 
197 198 377 
198 199 378 
199 200 379 
200 201 380 
201 202 381 
202 203 382 
203 204 383 
204 205 384 
205 206 385 
206 207 386 
207 208 387 
193 209 388 
194 210 389 
195 211 390 
196 212 391 
197 213 392 
198 214 393 
199 215 394 
200 216 395 
201 217 396 
202 218 397 
203 219 398 
204 220 399 
205 221 400 
206 222 401 
207 223 402 
208 224 403 
209 210 404 
210 211 405 
211 212 406 
212 213 407 
213 214 408 
214 215 409 
215 216 410 
216 217 411 
217 218 412 
218 219 413 
219 220 414 
220 221 415 
221 222 416 
222 223 417 
223 224 418 
209 225 419 
210 226 420 
211 227 421 
212 228 422 
213 229 423 
214 230 424 
215 231 425 
216 232 426 
217 233 427 
218 234 428 
219 235 429 
220 236 430 
221 237 431 
222 238 432 
223 239 433 
224 240 434 
225 226 435 
226 227 436 
227 228 437 
228 229 438 
229 230 439 
230 231 440 
231 232 441 
232 233 442 
233 234 443 
234 235 444 
235 236 445 
236 237 446 
237 238 447 
238 239 448 
239 240 449 
225 241 450 
226 242 451 
227 243 452 
228 244 453 
229 245 454 
230 246 455 
231 247 456 
232 248 457 
233 249 458 
234 250 459 
235 251 460 
236 252 461 
237 253 462 
238 254 463 
239 255 464 
240 256 465 
241 242 466 
242 243 467 
243 244 468 
244 245 469 
245 246 470 
246 247 471 
247 248 472 
248 249 473 
249 250 474 
250 251 475 
251 252 476 
252 253 477 
253 254 478 
254 255 479 
255 256 480 
